right q,right q dot,left q,left q dot,right_shoulder_ang_x,right_shoulder_ang_y,right_shoulder_ang_z,right_shoulder_acc_x,right_shoulder_acc_y,right_shoulder_acc_z,left_shoulder_ang_x,left_shoulder_ang_y,left_shoulder_ang_z,left_shoulder_acc_x,left_shoulder_acc_y,left_shoulder_acc_z,Label
-0.2067,-0.0246,0.2922,0.4656,-0.4197,-0.0313,0.774,0.0958,0.1671,-0.1616,-0.3349,-0.1158,0.7987,0.2343,0.0113,-0.2157,99
-0.2069,-0.0092,0.2981,0.4565,-0.4265,-0.0325,0.78,0.0925,0.1581,-0.1544,-0.3359,-0.1175,0.8047,0.2344,-0.0047,-0.2011,100
-0.2069,0.009,0.3038,0.4478,-0.4335,-0.0336,0.7865,0.089,0.1472,-0.1466,-0.3367,-0.1191,0.811,0.2342,-0.0213,-0.186,0
-0.2069,0.009,0.3038,0.4478,-0.4335,-0.0336,0.7865,0.089,0.1472,-0.1466,-0.3367,-0.1191,0.811,0.2342,-0.0213,-0.186,0
-0.2067,0.0301,0.3094,0.4395,-0.4406,-0.0344,0.7933,0.085,0.1347,-0.1379,-0.3375,-0.1206,0.8176,0.2336,-0.0383,-0.1702,1
-0.2062,0.054,0.3149,0.4316,-0.4477,-0.0349,0.8006,0.0804,0.1205,-0.1285,-0.3381,-0.1221,0.8245,0.2328,-0.0556,-0.1538,1
-0.2062,0.054,0.3149,0.4316,-0.4477,-0.0349,0.8006,0.0804,0.1205,-0.1285,-0.3381,-0.1221,0.8245,0.2328,-0.0556,-0.1538,1
-0.2054,0.0804,0.3204,0.4243,-0.4548,-0.0353,0.8084,0.075,0.105,-0.1183,-0.3388,-0.1234,0.8318,0.2318,-0.0731,-0.1368,1
-0.2043,0.1091,0.3257,0.4176,-0.4618,-0.0353,0.8166,0.0686,0.0882,-0.1073,-0.3396,-0.1245,0.8395,0.2308,-0.0906,-0.1194,2
-0.2043,0.1091,0.3257,0.4176,-0.4618,-0.0353,0.8166,0.0686,0.0882,-0.1073,-0.3396,-0.1245,0.8395,0.2308,-0.0906,-0.1194,2
-0.2028,0.1395,0.331,0.4114,-0.4687,-0.0351,0.8253,0.0612,0.0703,-0.0955,-0.3405,-0.1254,0.8475,0.2297,-0.1081,-0.1014,2
-0.201,0.1712,0.3362,0.4056,-0.4753,-0.0346,0.8344,0.0526,0.0514,-0.0828,-0.3417,-0.1261,0.8558,0.2286,-0.1253,-0.0829,3
-0.201,0.1712,0.3362,0.4056,-0.4753,-0.0346,0.8344,0.0526,0.0514,-0.0828,-0.3417,-0.1261,0.8558,0.2286,-0.1253,-0.0829,3
-0.1988,0.2033,0.3414,0.4003,-0.4817,-0.0338,0.8441,0.0428,0.0318,-0.0695,-0.3431,-0.1265,0.8646,0.2275,-0.142,-0.0642,3
-0.1961,0.2352,0.3464,0.3952,-0.4878,-0.0328,0.8541,0.0319,0.0117,-0.0555,-0.345,-0.1265,0.8739,0.2263,-0.1583,-0.0451,4
-0.1961,0.2352,0.3464,0.3952,-0.4878,-0.0328,0.8541,0.0319,0.0117,-0.0555,-0.345,-0.1265,0.8739,0.2263,-0.1583,-0.0451,4
-0.1931,0.2661,0.3515,0.3903,-0.4936,-0.0317,0.8646,0.0199,-0.0088,-0.041,-0.3472,-0.1263,0.8835,0.225,-0.1739,-0.0258,4
-0.1898,0.2952,0.3564,0.3854,-0.4991,-0.0304,0.8754,0.0069,-0.0295,-0.026,-0.35,-0.1257,0.8937,0.2235,-0.1887,-0.0064,4
-0.1898,0.2952,0.3564,0.3854,-0.4991,-0.0304,0.8754,0.0069,-0.0295,-0.026,-0.35,-0.1257,0.8937,0.2235,-0.1887,-0.0064,5
-0.1861,0.3217,0.3613,0.3804,-0.5042,-0.0289,0.8865,-0.0069,-0.0502,-0.0107,-0.3533,-0.1249,0.9043,0.2217,-0.2026,0.013,5
-0.1821,0.3449,0.3661,0.3751,-0.5091,-0.0273,0.8979,-0.0215,-0.0707,0.0048,-0.3572,-0.1237,0.9153,0.2196,-0.2157,0.0323,5
-0.1821,0.3449,0.3661,0.3751,-0.5091,-0.0273,0.8979,-0.0215,-0.0707,0.0048,-0.3572,-0.1237,0.9153,0.2196,-0.2157,0.0323,6
-0.1778,0.3641,0.3709,0.3692,-0.5137,-0.0255,0.9095,-0.0368,-0.0908,0.0203,-0.3617,-0.1224,0.9269,0.217,-0.2279,0.0514,6
-0.1778,0.3641,0.3709,0.3692,-0.5181,-0.0237,0.9214,-0.0526,-0.1105,0.0357,-0.3668,-0.1208,0.9389,0.2141,-0.2392,0.0703,6
-0.1733,0.3789,0.3755,0.3627,-0.5181,-0.0237,0.9214,-0.0526,-0.1105,0.0357,-0.3668,-0.1208,0.9389,0.2141,-0.2392,0.0703,7
-0.1687,0.3887,0.3801,0.3553,-0.5224,-0.0217,0.9335,-0.0689,-0.1295,0.0508,-0.3726,-0.1191,0.9514,0.2106,-0.2497,0.0888,7
-0.164,0.3934,0.3845,0.3469,-0.5266,-0.0196,0.9458,-0.0858,-0.1477,0.0655,-0.3789,-0.1172,0.9643,0.2067,-0.2597,0.1068,7
-0.164,0.3934,0.3845,0.3469,-0.5266,-0.0196,0.9458,-0.0858,-0.1477,0.0655,-0.3789,-0.1172,0.9643,0.2067,-0.2597,0.1068,7
-0.1593,0.3928,0.3889,0.3374,-0.5308,-0.0173,0.9585,-0.1031,-0.1651,0.0798,-0.3859,-0.1152,0.9776,0.2023,-0.2691,0.1244,8
-0.1546,0.387,0.393,0.3266,-0.535,-0.015,0.9714,-0.1207,-0.1815,0.0934,-0.3934,-0.1131,0.9914,0.1975,-0.2782,0.1414,8
-0.1546,0.387,0.393,0.3266,-0.535,-0.015,0.9714,-0.1207,-0.1815,0.0934,-0.3934,-0.1131,0.9914,0.1975,-0.2782,0.1414,8
-0.15,0.3761,0.3971,0.3144,-0.5393,-0.0126,0.9845,-0.1386,-0.1969,0.1064,-0.4013,-0.1109,1.0054,0.1923,-0.287,0.1578,9
-0.15,0.3761,0.3971,0.3144,-0.5437,-0.0102,0.9979,-0.1565,-0.2112,0.1187,-0.4097,-0.1085,1.0197,0.1866,-0.2958,0.1737,9
-0.1455,0.3604,0.4009,0.301,-0.5437,-0.0102,0.9979,-0.1565,-0.2112,0.1187,-0.4097,-0.1085,1.0197,0.1866,-0.2958,0.1737,9
-0.1413,0.3404,0.4046,0.2862,-0.5437,-0.0102,0.9979,-0.1565,-0.2112,0.1187,-0.4097,-0.1085,1.0197,0.1866,-0.2958,0.1737,10
-0.1373,0.3167,0.408,0.2702,-0.5528,-0.0052,1.0252,-0.1918,-0.236,0.1407,-0.4273,-0.103,1.0485,0.1742,-0.3132,0.2036,10
-0.1373,0.3167,0.408,0.2702,-0.5528,-0.0052,1.0252,-0.1918,-0.236,0.1407,-0.4273,-0.103,1.0485,0.1742,-0.3132,0.2036,10
-0.1336,0.29,0.4112,0.2528,-0.5528,-0.0052,1.0252,-0.1918,-0.236,0.1407,-0.4273,-0.103,1.0485,0.1742,-0.3132,0.2036,10
-0.1303,0.2608,0.4142,0.2343,-0.5622,0,1.0523,-0.2246,-0.2555,0.1591,-0.4453,-0.0962,1.0768,0.1602,-0.3299,0.2311,11
-0.1303,0.2608,0.4142,0.2343,-0.5622,0,1.0523,-0.2246,-0.2555,0.1591,-0.4453,-0.0962,1.0768,0.1602,-0.3299,0.2311,11
-0.1273,0.23,0.4169,0.2147,-0.5671,0.0029,1.0656,-0.2393,-0.2633,0.1668,-0.4542,-0.0923,1.0904,0.1524,-0.3377,0.2439,11
-0.1247,0.1984,0.4193,0.1938,-0.5719,0.0059,1.0784,-0.2526,-0.2697,0.1734,-0.4628,-0.0879,1.1035,0.1442,-0.3448,0.2563,12
-0.1247,0.1984,0.4193,0.1938,-0.5719,0.0059,1.0784,-0.2526,-0.2697,0.1734,-0.4628,-0.0879,1.1035,0.1442,-0.3448,0.2563,12
-0.1225,0.1667,0.4215,0.1717,-0.5768,0.0091,1.0906,-0.264,-0.2748,0.179,-0.4711,-0.0829,1.1157,0.1354,-0.351,0.268,12
-0.1206,0.1358,0.4234,0.1483,-0.5815,0.0126,1.102,-0.2734,-0.2787,0.1834,-0.4789,-0.0775,1.1271,0.1259,-0.3559,0.2794,13
-0.1206,0.1358,0.4234,0.1483,-0.5815,0.0126,1.102,-0.2734,-0.2787,0.1834,-0.4789,-0.0775,1.1271,0.1259,-0.3559,0.2794,13
-0.1191,0.1062,0.425,0.1235,-0.5815,0.0126,1.102,-0.2734,-0.2787,0.1834,-0.4789,-0.0775,1.1271,0.1259,-0.3559,0.2794,13
-0.1179,0.0786,0.4262,0.097,-0.5901,0.0204,1.1216,-0.2848,-0.2828,0.1891,-0.4928,-0.0649,1.1462,0.1045,-0.3612,0.3006,13
-0.1179,0.0786,0.4262,0.097,-0.5901,0.0204,1.1216,-0.2848,-0.2828,0.1891,-0.4928,-0.0649,1.1462,0.1045,-0.3612,0.3006,14
-0.1171,0.0536,0.4271,0.0686,-0.5936,0.0247,1.1293,-0.2863,-0.2832,0.1903,-0.4988,-0.0578,1.1537,0.0924,-0.3611,0.3106,14
-0.1165,0.0316,0.4276,0.038,-0.5965,0.0293,1.1352,-0.2846,-0.2824,0.1906,-0.5039,-0.0502,1.1595,0.0791,-0.3589,0.3202,14
-0.1165,0.0316,0.4276,0.038,-0.5965,0.0293,1.1352,-0.2846,-0.2824,0.1906,-0.5039,-0.0502,1.1595,0.0791,-0.3589,0.3202,15
-0.1162,0.013,0.4278,0.0049,-0.5985,0.0342,1.1393,-0.2796,-0.2804,0.1898,-0.5082,-0.042,1.1635,0.0645,-0.3545,0.3293,15
-0.1161,-0.0019,0.4275,-0.0313,-0.5995,0.0393,1.1411,-0.271,-0.2774,0.1881,-0.5117,-0.0333,1.1655,0.0485,-0.3479,0.3381,15
-0.1161,-0.0019,0.4275,-0.0313,-0.5995,0.0393,1.1411,-0.271,-0.2774,0.1881,-0.5117,-0.0333,1.1655,0.0485,-0.3479,0.3381,15
-0.1162,-0.0129,0.4267,-0.0708,-0.5994,0.0447,1.1407,-0.259,-0.2732,0.1855,-0.5142,-0.0243,1.1653,0.0309,-0.339,0.3463,16
-0.1163,-0.0198,0.4255,-0.1142,-0.5982,0.0505,1.1378,-0.2434,-0.2679,0.1821,-0.5157,-0.0151,1.1629,0.0116,-0.3278,0.3541,16
-0.1163,-0.0198,0.4255,-0.1142,-0.5982,0.0505,1.1378,-0.2434,-0.2679,0.1821,-0.5157,-0.0151,1.1629,0.0116,-0.3278,0.3541,16
-0.1165,-0.0224,0.4236,-0.1618,-0.5982,0.0505,1.1378,-0.2434,-0.2679,0.1821,-0.5157,-0.0151,1.1629,0.0116,-0.3278,0.3541,17
-0.1167,-0.0207,0.4212,-0.2141,-0.5925,0.0632,1.1246,-0.2028,-0.2541,0.1734,-0.5161,0.0039,1.1513,-0.0318,-0.2991,0.3679,17
-0.1167,-0.0207,0.4212,-0.2141,-0.5925,0.0632,1.1246,-0.2028,-0.2541,0.1734,-0.5161,0.0039,1.1513,-0.0318,-0.2991,0.3679,17
-0.1169,-0.0147,0.4181,-0.2713,-0.5879,0.0701,1.1143,-0.1784,-0.2458,0.1682,-0.5149,0.0133,1.1421,-0.0558,-0.2816,0.3738,18
-0.117,-0.0044,0.4143,-0.3335,-0.5824,0.0775,1.1016,-0.152,-0.2366,0.1626,-0.5129,0.0224,1.1306,-0.0812,-0.2622,0.379,18
-0.117,-0.0044,0.4143,-0.3335,-0.5824,0.0775,1.1016,-0.152,-0.2366,0.1626,-0.5129,0.0224,1.1306,-0.0812,-0.2622,0.379,18
-0.1169,0.0102,0.4098,-0.4007,-0.5824,0.0775,1.1016,-0.152,-0.2366,0.1626,-0.5129,0.0224,1.1306,-0.0812,-0.2622,0.379,18
-0.1167,0.029,0.4044,-0.4727,-0.5686,0.0937,1.0699,-0.0956,-0.2161,0.1509,-0.5068,0.0396,1.1016,-0.1347,-0.2181,0.387,19
-0.1167,0.029,0.4044,-0.4727,-0.5686,0.0937,1.0699,-0.0956,-0.2161,0.1509,-0.5068,0.0396,1.1016,-0.1347,-0.2181,0.387,19
-0.1162,0.0519,0.3981,-0.5494,-0.5686,0.0937,1.0699,-0.0956,-0.2161,0.1509,-0.5068,0.0396,1.1016,-0.1347,-0.2181,0.387,19
-0.1154,0.0786,0.3909,-0.6301,-0.5523,0.1114,1.0314,-0.0388,-0.1936,0.1396,-0.4985,0.0546,1.0657,-0.1898,-0.1674,0.3916,20
-0.1154,0.0786,0.3909,-0.6301,-0.5523,0.1114,1.0314,-0.0388,-0.1936,0.1396,-0.4985,0.0546,1.0657,-0.1898,-0.1674,0.3916,20
-0.1142,0.1089,0.3827,-0.7144,-0.5523,0.1114,1.0314,-0.0388,-0.1936,0.1396,-0.4985,0.0546,1.0657,-0.1898,-0.1674,0.3916,20
-0.1126,0.1427,0.3734,-0.8014,-0.5345,0.13,0.9885,0.0128,-0.1704,0.13,-0.489,0.0667,1.0249,-0.2436,-0.1111,0.393,21
-0.1126,0.1427,0.3734,-0.8014,-0.5345,0.13,0.9885,0.0128,-0.1704,0.13,-0.489,0.0667,1.0249,-0.2436,-0.1111,0.393,21
-0.1106,0.1794,0.3631,-0.8902,-0.5345,0.13,0.9885,0.0128,-0.1704,0.13,-0.489,0.0667,1.0249,-0.2436,-0.1111,0.393,21
-0.1082,0.2189,0.3518,-0.9798,-0.5166,0.1486,0.9441,0.0545,-0.1475,0.1234,-0.4793,0.0755,0.9818,-0.2933,-0.0499,0.3914,21
-0.1082,0.2189,0.3518,-0.9798,-0.5166,0.1486,0.9441,0.0545,-0.1475,0.1234,-0.4793,0.0755,0.9818,-0.2933,-0.0499,0.3914,22
-0.1052,0.2606,0.3393,-1.0689,-0.5166,0.1486,0.9441,0.0545,-0.1475,0.1234,-0.4793,0.0755,0.9818,-0.2933,-0.0499,0.3914,22
-0.1017,0.3041,0.3258,-1.1564,-0.4996,0.1661,0.9009,0.0827,-0.1261,0.121,-0.4703,0.0808,0.9388,-0.3363,0.0146,0.3877,22
-0.1017,0.3041,0.3258,-1.1564,-0.4996,0.1661,0.9009,0.0827,-0.1261,0.121,-0.4703,0.0808,0.9388,-0.3363,0.0146,0.3877,23
-0.0976,0.3489,0.3113,-1.241,-0.4996,0.1661,0.9009,0.0827,-0.1261,0.121,-0.4703,0.0808,0.9388,-0.3363,0.0146,0.3877,23
-0.093,0.3945,0.2957,-1.3213,-0.4843,0.1812,0.8615,0.0959,-0.1069,0.1237,-0.4629,0.0826,0.8983,-0.3708,0.0807,0.3828,23
-0.093,0.3945,0.2957,-1.3213,-0.4843,0.1812,0.8615,0.0959,-0.1069,0.1237,-0.4629,0.0826,0.8983,-0.3708,0.0807,0.3828,24
-0.0878,0.4403,0.2792,-1.3961,-0.4776,0.1875,0.844,0.0967,-0.0982,0.1271,-0.4598,0.0822,0.8796,-0.3845,0.1136,0.3802,24
-0.082,0.4857,0.2618,-1.4641,-0.4714,0.1928,0.8281,0.094,-0.0901,0.1319,-0.4574,0.0811,0.8623,-0.3956,0.146,0.3776,24
-0.082,0.4857,0.2618,-1.4641,-0.4714,0.1928,0.8281,0.094,-0.0901,0.1319,-0.4574,0.0811,0.8623,-0.3956,0.146,0.3776,24
-0.0757,0.5301,0.2436,-1.5242,-0.4714,0.1928,0.8281,0.094,-0.0901,0.1319,-0.4574,0.0811,0.8623,-0.3956,0.146,0.3776,25
-0.0688,0.5728,0.2248,-1.5754,-0.4609,0.2,0.8021,0.0789,-0.0754,0.1456,-0.4539,0.0766,0.8323,-0.4104,0.2077,0.373,25
-0.0688,0.5728,0.2248,-1.5754,-0.4609,0.2,0.8021,0.0789,-0.0754,0.1456,-0.4539,0.0766,0.8323,-0.4104,0.2077,0.373,25
-0.0614,0.6133,0.2053,-1.6168,-0.4609,0.2,0.8021,0.0789,-0.0754,0.1456,-0.4539,0.0766,0.8323,-0.4104,0.2077,0.373,26
-0.0535,0.6509,0.1853,-1.6477,-0.4528,0.2021,0.784,0.0536,-0.0624,0.1641,-0.4522,0.0696,0.8093,-0.4156,0.2629,0.3697,26
-0.0535,0.6509,0.1853,-1.6477,-0.4528,0.2021,0.784,0.0536,-0.0624,0.1641,-0.4522,0.0696,0.8093,-0.4156,0.2629,0.3697,26
-0.0452,0.6851,0.165,-1.6675,-0.4497,0.2012,0.7779,0.0384,-0.0563,0.1749,-0.4519,0.0654,0.8005,-0.415,0.2873,0.3686,26
-0.0364,0.7153,0.1445,-1.6761,-0.4469,0.199,0.7737,0.0221,-0.0503,0.1866,-0.4519,0.0608,0.7935,-0.4124,0.309,0.368,27
-0.0364,0.7153,0.1445,-1.6761,-0.4469,0.199,0.7737,0.0221,-0.0503,0.1866,-0.4519,0.0608,0.7935,-0.4124,0.309,0.368,27
-0.0273,0.7411,0.1239,-1.6731,-0.4469,0.199,0.7737,0.0221,-0.0503,0.1866,-0.4519,0.0608,0.7935,-0.4124,0.309,0.368,27
-0.018,0.7621,0.1034,-1.6589,-0.4427,0.191,0.7704,-0.0116,-0.0386,0.2116,-0.4521,0.0506,0.7845,-0.4025,0.3437,0.3678,28
-0.018,0.7621,0.1034,-1.6589,-0.4427,0.191,0.7704,-0.0116,-0.0386,0.2116,-0.4521,0.0506,0.7845,-0.4025,0.3437,0.3678,28
-0.0084,0.7781,0.0831,-1.6335,-0.4427,0.191,0.7704,-0.0116,-0.0386,0.2116,-0.4521,0.0506,0.7845,-0.4025,0.3437,0.3678,28
0.0014,0.7888,0.0631,-1.5975,-0.4394,0.1789,0.7727,-0.0439,-0.027,0.2377,-0.4522,0.0398,0.7815,-0.3881,0.3653,0.3691,29
0.0014,0.7888,0.0631,-1.5975,-0.4394,0.1789,0.7727,-0.0439,-0.027,0.2377,-0.4522,0.0398,0.7815,-0.3881,0.3653,0.3691,29
0.0112,0.7942,0.0436,-1.5517,-0.4394,0.1789,0.7727,-0.0439,-0.027,0.2377,-0.4522,0.0398,0.7815,-0.3881,0.3653,0.3691,29
0.0211,0.7944,0.0247,-1.4967,-0.4365,0.1637,0.7789,-0.0719,-0.0154,0.2634,-0.4515,0.029,0.7835,-0.3713,0.3734,0.3713,29
0.0211,0.7944,0.0247,-1.4967,-0.4365,0.1637,0.7789,-0.0719,-0.0154,0.2634,-0.4515,0.029,0.7835,-0.3713,0.3734,0.3713,30
0.031,0.7895,0.0065,-1.4335,-0.4365,0.1637,0.7789,-0.0719,-0.0154,0.2634,-0.4515,0.029,0.7835,-0.3713,0.3734,0.3713,30
0.0407,0.7798,-0.0109,-1.3633,-0.4333,0.1466,0.7872,-0.0937,-0.0041,0.2872,-0.4492,0.0186,0.7889,-0.3542,0.3683,0.374,30
0.0407,0.7798,-0.0109,-1.3633,-0.4333,0.1466,0.7872,-0.0937,-0.0041,0.2872,-0.4492,0.0186,0.7889,-0.3542,0.3683,0.374,31
0.0503,0.7655,-0.0274,-1.2873,-0.4333,0.1466,0.7872,-0.0937,-0.0041,0.2872,-0.4492,0.0186,0.7889,-0.3542,0.3683,0.374,31
0.0597,0.7472,-0.0429,-1.2066,-0.4291,0.129,0.7957,-0.1083,0.0068,0.3081,-0.4449,0.009,0.7962,-0.3385,0.3515,0.3766,31
0.0597,0.7472,-0.0429,-1.2066,-0.4291,0.129,0.7957,-0.1083,0.0068,0.3081,-0.4449,0.009,0.7962,-0.3385,0.3515,0.3766,32
0.0689,0.7253,-0.0575,-1.1227,-0.4291,0.129,0.7957,-0.1083,0.0068,0.3081,-0.4449,0.009,0.7962,-0.3385,0.3515,0.3766,32
0.0777,0.7004,-0.0709,-1.0367,-0.4234,0.112,0.8031,-0.1159,0.0171,0.3254,-0.4384,0.0007,0.8041,-0.3252,0.3256,0.3787,32
0.0777,0.7004,-0.0709,-1.0367,-0.4234,0.112,0.8031,-0.1159,0.0171,0.3254,-0.4384,0.0007,0.8041,-0.3252,0.3256,0.3787,32
0.0863,0.6732,-0.0833,-0.9501,-0.4199,0.1041,0.8061,-0.1172,0.0221,0.3326,-0.4343,-0.0029,0.8078,-0.3198,0.3101,0.3795,33
0.0944,0.6443,-0.0946,-0.864,-0.416,0.0967,0.8085,-0.1171,0.027,0.3388,-0.4297,-0.0062,0.8111,-0.3151,0.2935,0.38,33
0.0944,0.6443,-0.0946,-0.864,-0.416,0.0967,0.8085,-0.1171,0.027,0.3388,-0.4297,-0.0062,0.8111,-0.3151,0.2935,0.38,33
0.1022,0.6144,-0.1049,-0.7797,-0.4116,0.09,0.8101,-0.1158,0.032,0.344,-0.4247,-0.0091,0.814,-0.3112,0.2762,0.3802,34
0.1097,0.584,-0.1141,-0.6982,-0.4068,0.084,0.8111,-0.1134,0.0371,0.3483,-0.4192,-0.0115,0.8164,-0.308,0.2587,0.3802,34
0.1097,0.584,-0.1141,-0.6982,-0.4068,0.084,0.8111,-0.1134,0.0371,0.3483,-0.4192,-0.0115,0.8164,-0.308,0.2587,0.3802,34
0.1167,0.554,-0.1223,-0.6207,-0.4017,0.0787,0.8114,-0.1101,0.0423,0.3516,-0.4134,-0.0136,0.8181,-0.3054,0.2414,0.3799,35
0.1235,0.5247,-0.1295,-0.5481,-0.3962,0.0743,0.8111,-0.1063,0.0479,0.3541,-0.4073,-0.0153,0.8192,-0.3033,0.2247,0.3793,35
0.1235,0.5247,-0.1295,-0.5481,-0.3962,0.0743,0.8111,-0.1063,0.0479,0.3541,-0.4073,-0.0153,0.8192,-0.3033,0.2247,0.3793,35
0.1298,0.4968,-0.1359,-0.481,-0.3904,0.0708,0.8101,-0.1021,0.0539,0.3558,-0.4011,-0.0166,0.8197,-0.3014,0.2089,0.3783,35
0.1358,0.4706,-0.1414,-0.4202,-0.3845,0.0681,0.8087,-0.0978,0.0603,0.3567,-0.3949,-0.0175,0.8195,-0.2998,0.1945,0.3771,36
0.1358,0.4706,-0.1414,-0.4202,-0.3845,0.0681,0.8087,-0.0978,0.0603,0.3567,-0.3949,-0.0175,0.8195,-0.2998,0.1945,0.3771,36
0.1415,0.4466,-0.1463,-0.3661,-0.3786,0.0662,0.8069,-0.0935,0.0673,0.357,-0.3889,-0.0181,0.8188,-0.2982,0.1816,0.3757,36
0.147,0.425,-0.1504,-0.3191,-0.3726,0.0653,0.8048,-0.0895,0.0749,0.3566,-0.383,-0.0182,0.8175,-0.2964,0.1706,0.3739,37
0.147,0.425,-0.1504,-0.3191,-0.3726,0.0653,0.8048,-0.0895,0.0749,0.3566,-0.383,-0.0182,0.8175,-0.2964,0.1706,0.3739,37
0.1521,0.4059,-0.154,-0.2794,-0.3667,0.0651,0.8026,-0.086,0.0831,0.3558,-0.3775,-0.0181,0.8157,-0.2943,0.1614,0.3719,37
0.1571,0.3895,-0.1572,-0.2469,-0.361,0.0657,0.8004,-0.0829,0.092,0.3545,-0.3725,-0.0176,0.8136,-0.2916,0.1543,0.3697,38
0.1571,0.3895,-0.1572,-0.2469,-0.361,0.0657,0.8004,-0.0829,0.092,0.3545,-0.3725,-0.0176,0.8136,-0.2916,0.1543,0.3697,38
0.1618,0.3756,-0.16,-0.2217,-0.3556,0.067,0.7982,-0.0806,0.1014,0.3529,-0.3681,-0.0169,0.8112,-0.2884,0.1493,0.3673,38
0.1618,0.3756,-0.16,-0.2217,-0.3506,0.0689,0.7963,-0.079,0.1114,0.351,-0.3644,-0.0158,0.8087,-0.2844,0.1462,0.3646,38
0.1665,0.3643,-0.1624,-0.2033,-0.3506,0.0689,0.7963,-0.079,0.1114,0.351,-0.3644,-0.0158,0.8087,-0.2844,0.1462,0.3646,39
0.1709,0.3554,-0.1647,-0.1915,-0.346,0.0715,0.7948,-0.0782,0.1219,0.3489,-0.3614,-0.0145,0.8062,-0.2795,0.145,0.3617,39
0.1753,0.3486,-0.1669,-0.1858,-0.3419,0.0745,0.7937,-0.0782,0.1327,0.3466,-0.3592,-0.0129,0.8038,-0.2737,0.1455,0.3587,39
0.1753,0.3486,-0.1669,-0.1858,-0.3419,0.0745,0.7937,-0.0782,0.1327,0.3466,-0.3592,-0.0129,0.8038,-0.2737,0.1455,0.3587,40
0.1796,0.3439,-0.1691,-0.1856,-0.3384,0.0779,0.7932,-0.0789,0.1436,0.3442,-0.3579,-0.0112,0.8015,-0.2668,0.1474,0.3554,40
0.1839,0.3409,-0.1712,-0.1901,-0.3355,0.0816,0.7934,-0.0803,0.1546,0.3417,-0.3575,-0.0092,0.7996,-0.2589,0.1507,0.3519,40
0.1839,0.3409,-0.1712,-0.1901,-0.3355,0.0816,0.7934,-0.0803,0.1546,0.3417,-0.3575,-0.0092,0.7996,-0.2589,0.1507,0.3519,40
0.1881,0.3393,-0.1735,-0.1988,-0.3334,0.0856,0.7942,-0.0823,0.1654,0.3391,-0.358,-0.007,0.7981,-0.25,0.1548,0.3483,41
0.1923,0.339,-0.1759,-0.2107,-0.3318,0.0898,0.7958,-0.0848,0.1758,0.3365,-0.3593,-0.0047,0.7971,-0.2401,0.1597,0.3444,41
0.1923,0.339,-0.1759,-0.2107,-0.3318,0.0898,0.7958,-0.0848,0.1758,0.3365,-0.3593,-0.0047,0.7971,-0.2401,0.1597,0.3444,41
0.1965,0.3396,-0.1784,-0.225,-0.331,0.0941,0.7981,-0.0875,0.1855,0.3339,-0.3613,-0.0022,0.7966,-0.2293,0.1648,0.3403,42
0.2008,0.3409,-0.1811,-0.2409,-0.3307,0.0983,0.8011,-0.0904,0.1945,0.3312,-0.3641,0.0005,0.7968,-0.2177,0.1701,0.3359,42
0.2008,0.3409,-0.1811,-0.2409,-0.3307,0.0983,0.8011,-0.0904,0.1945,0.3312,-0.3641,0.0005,0.7968,-0.2177,0.1701,0.3359,42
0.205,0.3427,-0.1841,-0.2574,-0.3311,0.1025,0.8049,-0.0932,0.2025,0.3284,-0.3675,0.0033,0.7976,-0.2054,0.1751,0.3313,43
0.2093,0.3447,-0.1872,-0.2738,-0.3319,0.1066,0.8093,-0.0957,0.2092,0.3255,-0.3714,0.0063,0.799,-0.1925,0.1796,0.3265,43
0.2093,0.3447,-0.1872,-0.2738,-0.3319,0.1066,0.8093,-0.0957,0.2092,0.3255,-0.3714,0.0063,0.799,-0.1925,0.1796,0.3265,43
0.2136,0.347,-0.1906,-0.2892,-0.3332,0.1105,0.8144,-0.0978,0.2146,0.3225,-0.3757,0.0094,0.801,-0.1793,0.1833,0.3214,43
0.2179,0.3492,-0.1941,-0.303,-0.3348,0.1141,0.8199,-0.0992,0.2186,0.3192,-0.3802,0.0127,0.8036,-0.1659,0.1862,0.316,44
0.2179,0.3492,-0.1941,-0.303,-0.3348,0.1141,0.8199,-0.0992,0.2186,0.3192,-0.3802,0.0127,0.8036,-0.1659,0.1862,0.316,44
0.2223,0.3513,-0.1978,-0.3144,-0.3348,0.1141,0.8199,-0.0992,0.2186,0.3192,-0.3802,0.0127,0.8036,-0.1659,0.1862,0.316,44
0.2267,0.3532,-0.2016,-0.3229,-0.3387,0.1206,0.8319,-0.0994,0.2215,0.3118,-0.3895,0.0195,0.8103,-0.1394,0.1885,0.3042,45
0.2267,0.3532,-0.2016,-0.3229,-0.3387,0.1206,0.8319,-0.0994,0.2215,0.3118,-0.3895,0.0195,0.8103,-0.1394,0.1885,0.3042,45
0.2311,0.355,-0.2055,-0.328,-0.3407,0.1233,0.8382,-0.0979,0.2204,0.3075,-0.3939,0.023,0.8142,-0.1268,0.1877,0.2977,45
0.2355,0.3565,-0.2094,-0.3295,-0.3426,0.1257,0.8445,-0.0952,0.2176,0.3028,-0.3982,0.0266,0.8182,-0.1147,0.1857,0.291,46
0.2355,0.3565,-0.2094,-0.3295,-0.3426,0.1257,0.8445,-0.0952,0.2176,0.3028,-0.3982,0.0266,0.8182,-0.1147,0.1857,0.291,46
