q,right_acc_x,right_acc_y,right_acc_z,right_ang_x,right_ang_y,right_ang_z,left_acc_x,left_acc_y,left_acc_z,left_ang_x,left_ang_y,left_ang_z,label
0.1208,0.4499,-1.0527,-0.1474,1.8966,5.4953,11.4812,-1.7754,-2.0546,-0.2396,3.0764,-1.1852,11.9022,67
0.1204,0.2727,-2.0166,-0.7,1.8131,5.5767,11.9746,-1.9124,-2.0394,-0.7986,3.0326,-1.4459,12.3374,68
0.1182,0.2727,-2.0166,-0.7,1.8131,5.5767,11.9746,-1.9124,-2.0394,-0.7986,3.0326,-1.4459,12.3374,69
0.111,0.1528,-2.6225,-1.176,1.5764,5.716,12.7381,-2.3657,-2.1654,-1.4114,2.8917,-1.9081,13.0048,70
0.0856,0.1528,-2.6225,-1.176,1.5764,5.716,12.7381,-2.3657,-2.1654,-1.4114,2.8917,-1.9081,13.0048,71
0.0574,0.0132,-2.7055,-1.7062,1.2361,5.7716,13.7411,-2.7325,-2.431,-2.0365,2.7668,-2.7005,13.6166,72
0.0237,0.0132,-2.7055,-1.7062,1.2361,5.7716,13.7411,-2.7325,-2.431,-2.0365,2.7668,-2.7005,13.6166,73
-0.0065,-0.3326,-2.6136,-2.3083,0.9195,5.4998,14.5361,-2.3941,-2.5009,-2.6871,2.6931,-3.5177,13.5958,74
-0.0356,-0.3326,-2.6136,-2.3083,0.9195,5.4998,14.5361,-2.3941,-2.5009,-2.6871,2.6931,-3.5177,13.5958,75
-0.0706,-0.9896,-2.622,-2.7899,0.7463,4.905,14.6615,-1.566,-2.3593,-3.3754,2.6965,-3.9895,12.9137,76
-0.0936,-1.7945,-2.3545,-2.9895,0.7527,4.2355,14.05,-0.9965,-2.4792,-4.0497,2.673,-4.096,12.0869,77
-0.1165,-1.7945,-2.3545,-2.9895,0.7527,4.2355,14.05,-0.9965,-2.4792,-4.0497,2.673,-4.096,12.0869,78
-0.1405,-2.4823,-1.4629,-2.9759,0.7554,3.7297,12.9778,-0.9686,-2.8358,-4.6526,2.4392,-3.9727,11.5144,79
-0.1655,-2.4823,-1.4629,-2.9759,0.7554,3.7297,12.9778,-0.9686,-2.8358,-4.6526,2.4392,-3.9727,11.5144,80
-0.1948,-2.4823,-1.4629,-2.9759,0.7554,3.7297,12.9778,-0.9686,-2.8358,-4.6526,2.4392,-3.9727,11.5144,81
-0.2221,-2.7792,-0.0068,-2.9126,0.4785,3.4614,11.8003,-1.1899,-2.7897,-5.0695,1.9958,-3.7039,11.2279,82
-0.2478,-2.3377,1.6951,-2.9946,-0.0543,3.3504,10.8615,-1.2184,-1.9513,-5.1123,1.5434,-3.4279,11.1184,83
-0.2727,-2.3377,1.6951,-2.9946,-0.0543,3.3504,10.8615,-1.2184,-1.9513,-5.1123,1.5434,-3.4279,11.1184,83
-0.2972,-1.2739,2.6666,-3.4328,-0.4275,3.3195,10.3842,-0.7833,-0.4935,-4.7091,1.2765,-3.2281,11.0675,84
-0.3251,-1.2739,2.6666,-3.4328,-0.4275,3.3195,10.3842,-0.7833,-0.4935,-4.7091,1.2765,-3.2281,11.0675,85
-0.3474,-0.1748,2.3374,-4.1448,-0.3,3.3472,10.2667,0.0837,0.872,-3.9565,1.2536,-3.0033,10.85,86
-0.369,-0.1748,2.3374,-4.1448,-0.3,3.3472,10.2667,0.0837,0.872,-3.9565,1.2536,-3.0033,10.85,87
-0.3906,0.7231,1.69,-4.7334,0.3131,3.3705,10.1846,1.0804,1.576,-3.0723,1.4688,-2.6548,10.293,88
-0.4101,0.7231,1.69,-4.7334,0.3131,3.3705,10.1846,1.0804,1.576,-3.0723,1.4688,-2.6548,10.293,89
-0.4271,1.3447,1.6225,-4.8636,1.1849,3.3014,9.8964,1.8298,1.7773,-2.3316,1.8931,-2.2286,9.4751,90
-0.4444,1.3447,1.6225,-4.8636,1.1849,3.3014,9.8964,1.8298,1.7773,-2.3316,1.8931,-2.2286,9.4751,91
-0.459,1.4583,1.7734,-4.5346,1.9509,3.1237,9.365,2.1518,1.9094,-1.9278,2.4162,-1.8264,8.5707,92
-0.472,1.4583,1.7734,-4.5346,1.9509,3.1237,9.365,2.1518,1.9094,-1.9278,2.4162,-1.8264,8.5707,93
-0.4858,1.2437,2.0123,-3.9576,2.3347,2.914,8.7063,2.0545,2.0932,-1.859,2.809,-1.4842,7.7258,94
-0.4963,1.2437,2.0123,-3.9576,2.3347,2.914,8.7063,2.0545,2.0932,-1.859,2.809,-1.4842,7.7258,95
-0.5053,1.2437,2.0123,-3.9576,2.3347,2.914,8.7063,2.0545,2.0932,-1.859,2.809,-1.4842,7.7258,96
-0.5127,1.0641,2.3493,-3.3829,2.347,2.7522,8.0904,1.6065,2.1735,-1.9631,2.8965,-1.2144,7.0655,97
-0.518,1.0641,2.3493,-3.3829,2.347,2.7522,8.0904,1.6065,2.1735,-1.9631,2.8965,-1.2144,7.0655,98
-0.5216,1.0155,2.3084,-2.9616,2.1638,2.6443,7.6778,0.9867,1.9062,-2.0455,2.7046,-1.0707,6.6917,99
-0.5227,1.0155,2.3084,-2.9616,2.1638,2.6443,7.6778,0.9867,1.9062,-2.0455,2.7046,-1.0707,6.6917,0
-0.5222,1.0593,1.6735,-2.5995,1.9893,2.5581,7.5677,0.3784,1.0789,-1.9387,2.3595,-1.1027,6.6511,1
-0.5212,1.0593,1.6735,-2.5995,1.9893,2.5581,7.5677,0.3784,1.0789,-1.9387,2.3595,-1.1027,6.6511,2
-0.5164,1.1458,0.7422,-2.1117,1.9083,2.5042,7.7661,-0.1044,-0.1142,-1.5756,2.0683,-1.2997,6.8904,3
-0.5082,1.1458,0.7422,-2.1117,1.9083,2.5042,7.7661,-0.1044,-0.1142,-1.5756,2.0683,-1.2997,6.8904,4
-0.4961,1.2267,-0.1147,-1.4865,1.8838,2.5244,8.2144,-0.4107,-1.1735,-1.0219,2.0241,-1.5851,7.3052,5
-0.4802,1.2267,-0.1147,-1.4865,1.8838,2.5244,8.2144,-0.4107,-1.1735,-1.0219,2.0241,-1.5851,7.3052,6
-0.4589,1.2134,-0.8137,-0.8727,1.8808,2.6195,8.815,-0.6295,-1.7687,-0.4163,2.2323,-1.8819,7.8443,7
-0.4377,1.2134,-0.8137,-0.8727,1.8808,2.6195,8.815,-0.6295,-1.7687,-0.4163,2.2323,-1.8819,7.8443,8
-0.4157,1.1561,-1.5081,-0.5164,1.8631,2.7806,9.5289,-0.8515,-1.85,0.1101,2.5744,-2.2055,8.5384,9
-0.3858,1.1561,-1.5081,-0.5164,1.8631,2.7806,9.5289,-0.8515,-1.85,0.1101,2.5744,-2.2055,8.5384,10
-0.3726,1.164,-2.3563,-0.4247,1.7963,3.0142,10.3928,-1.035,-1.6725,0.5195,2.9588,-2.5893,9.3858,11
-0.3698,1.164,-2.3563,-0.4247,1.7963,3.0142,10.3928,-1.035,-1.6725,0.5195,2.9588,-2.5893,9.3858,12
-0.3725,1.164,-2.3563,-0.4247,1.7963,3.0142,10.3928,-1.035,-1.6725,0.5195,2.9588,-2.5893,9.3858,13
-0.3776,1.1519,-3.1837,-0.2678,1.7176,3.2928,11.3527,-1.0702,-1.5766,0.8081,3.378,-2.9779,10.278,13
-0.3827,1.0334,-3.5913,0.0293,1.727,3.5763,12.224,-0.9461,-1.6052,0.9403,3.7694,-3.2903,11.0698,14
-0.3866,1.0334,-3.5913,0.0293,1.727,3.5763,12.224,-0.9461,-1.6052,0.9403,3.7694,-3.2903,11.0698,15
-0.3882,1.0334,-3.5913,0.0293,1.727,3.5763,12.224,-0.9461,-1.6052,0.9403,3.7694,-3.2903,11.0698,16
-0.3881,0.8282,-3.413,0.3575,1.8819,3.8269,12.8608,-0.8041,-1.7084,0.8995,3.962,-3.5021,11.7381,17
-0.3878,0.6246,-2.8812,0.7461,2.1097,4.0443,13.3055,-0.7158,-1.9242,0.7547,3.8817,-3.65,12.4385,18
-0.3865,0.6246,-2.8812,0.7461,2.1097,4.0443,13.3055,-0.7158,-1.9242,0.7547,3.8817,-3.65,12.4385,19
-0.3832,0.5549,-2.1611,1.2709,2.2669,4.3742,13.664,-0.5287,-2.1926,0.6739,3.5665,-3.6828,13.232,20
-0.3804,0.5549,-2.1611,1.2709,2.2669,4.3742,13.664,-0.5287,-2.1926,0.6739,3.5665,-3.6828,13.232,21
-0.3795,0.5809,-1.0885,2.0194,2.3173,4.9378,13.8622,-0.0954,-2.4041,0.8123,3.1184,-3.4475,13.8441,22
-0.3808,0.5809,-1.0885,2.0194,2.3173,4.9378,13.8622,-0.0954,-2.4041,0.8123,3.1184,-3.4475,13.8441,23
-0.3828,0.5809,-1.0885,2.0194,2.3173,4.9378,13.8622,-0.0954,-2.4041,0.8123,3.1184,-3.4475,13.8441,24
-0.384,0.5549,0.556,3.0217,2.3399,5.5607,13.6937,0.4982,-2.4223,1.1773,2.7415,-2.9267,13.9486,25
-0.3821,0.5549,0.556,3.0217,2.3399,5.5607,13.6937,0.4982,-2.4223,1.1773,2.7415,-2.9267,13.9486,26
-0.3758,0.5006,2.6241,4.1375,2.3382,5.9863,13.1569,1.0225,-2.2539,1.6575,2.5539,-2.3017,13.5399,27
-0.3647,0.5006,2.6241,4.1375,2.3382,5.9863,13.1569,1.0225,-2.2539,1.6575,2.5539,-2.3017,13.5399,28
-0.3478,0.443,4.0239,5.0578,2.1303,6.1914,12.4726,1.3969,-1.8777,2.1271,2.4153,-1.7653,12.8065,29
-0.3276,0.443,4.0239,5.0578,2.1303,6.1914,12.4726,1.3969,-1.8777,2.1271,2.4153,-1.7653,12.8065,30
-0.3039,0.1659,3.7659,5.6099,1.5365,6.246,11.8138,1.6706,-1.1203,2.5764,2.073,-1.3667,11.9554,31
-0.2847,0.1659,3.7659,5.6099,1.5365,6.246,11.8138,1.6706,-1.1203,2.5764,2.073,-1.3667,11.9554,32
-0.2635,-0.3629,2.7186,5.91,0.6639,6.1786,11.2549,1.7815,-0.3058,3.188,1.5475,-1.0745,11.2153,33
-0.2492,-0.3629,2.7186,5.91,0.6639,6.1786,11.2549,1.7815,-0.3058,3.188,1.5475,-1.0745,11.2153,34
-0.2342,-0.8195,2.1493,6.005,-0.1526,6.0278,10.7917,1.7511,0.1008,4.0183,1.2522,-0.899,10.716,35
-0.2179,-0.8195,2.1493,6.005,-0.1526,6.0278,10.7917,1.7511,0.1008,4.0183,1.2522,-0.899,10.716,36
-0.1994,-1.0283,2.0714,5.7466,-0.6412,5.8038,10.4192,1.7596,0.2721,4.7571,1.5302,-0.8857,10.331,37
-0.1815,-1.0283,2.0714,5.7466,-0.6412,5.8038,10.4192,1.7596,0.2721,4.7571,1.5302,-0.8857,10.331,38
-0.1637,-1.1959,1.8729,4.9837,-0.746,5.4987,10.1453,1.8632,0.8252,4.976,2.2683,-0.9661,9.7852,38
-0.1452,-1.1959,1.8729,4.9837,-0.746,5.4987,10.1453,1.8632,0.8252,4.976,2.2683,-0.9661,9.7852,39
-0.1257,-1.5989,0.9691,3.7616,-0.4843,5.0925,9.8673,1.9704,2.0448,4.4903,3.0471,-0.9993,9.0123,40
-0.1076,-1.5989,0.9691,3.7616,-0.4843,5.0925,9.8673,1.9704,2.0448,4.4903,3.0471,-0.9993,9.0123,41
-0.0921,-2.2328,-0.6359,2.4073,0.1067,4.5656,9.4296,1.9667,3.5117,3.5302,3.539,-0.9493,8.2039,42
-0.0755,-2.2328,-0.6359,2.4073,0.1067,4.5656,9.4296,1.9667,3.5117,3.5302,3.539,-0.9493,8.2039,43
-0.0622,-2.8194,-2.2003,1.2836,0.8456,3.991,8.8105,1.7787,4.6313,2.5292,3.6798,-0.8389,7.5315,44
-0.0489,-2.8194,-2.2003,1.2836,0.8456,3.991,8.8105,1.7787,4.6313,2.5292,3.6798,-0.8389,7.5315,45
-0.0372,-2.9588,-2.8665,0.5715,1.5096,3.5036,8.1602,1.4032,5.1262,1.7728,3.5771,-0.7006,7.1223,46
-0.0267,-2.9588,-2.8665,0.5715,1.5096,3.5036,8.1602,1.4032,5.1262,1.7728,3.5771,-0.7006,7.1223,47
-0.016,-2.4389,-2.5079,0.219,1.9463,3.2067,7.6612,0.9177,5.0403,1.2698,3.3484,-0.5739,7.0776,48
-0.0044,-2.4389,-2.5079,0.219,1.9463,3.2067,7.6612,0.9177,5.0403,1.2698,3.3484,-0.5739,7.0776,49
0.0071,-2.4389,-2.5079,0.219,1.9463,3.2067,7.6612,0.9177,5.0403,1.2698,3.3484,-0.5739,7.0776,50
0.0189,-1.4255,-1.68,0.0622,2.1039,3.1313,7.4132,0.4117,4.5035,0.8976,3.0481,-0.4792,7.3332,51
0.0322,-0.2842,-0.9331,-0.0154,2.08,3.242,7.4419,-0.0785,3.6839,0.568,2.7414,-0.442,7.7542,52
0.0457,-0.2842,-0.9331,-0.0154,2.08,3.242,7.4419,-0.0785,3.6839,0.568,2.7414,-0.442,7.7542,53
0.057,-0.2842,-0.9331,-0.0154,2.08,3.242,7.4419,-0.0785,3.6839,0.568,2.7414,-0.442,7.7542,54
0.0682,0.6447,-0.4799,-0.0696,2.0361,3.4946,7.7228,-0.4536,2.7869,0.2888,2.4971,-0.4859,8.2877,55
0.0761,0.6447,-0.4799,-0.0696,2.0361,3.4946,7.7228,-0.4536,2.7869,0.2888,2.4971,-0.4859,8.2877,56
0.084,1.2101,-0.2131,-0.1053,2.0445,3.8367,8.1969,-0.6109,1.9306,0.1372,2.3581,-0.5653,8.8907,57
0.0892,1.495,0.0309,-0.1329,2.0941,4.1823,8.8126,-0.6174,1.1404,0.1141,2.3463,-0.6205,9.4982,58
0.0951,1.495,0.0309,-0.1329,2.0941,4.1823,8.8126,-0.6174,1.1404,0.1141,2.3463,-0.6205,9.4982,59
0.102,1.495,0.0309,-0.1329,2.0941,4.1823,8.8126,-0.6174,1.1404,0.1141,2.3463,-0.6205,9.4982,60
0.1088,1.6212,0.2234,-0.1905,2.2094,4.4912,9.5436,-0.6314,0.4444,0.1133,2.401,-0.6773,10.0674,61
0.1162,1.5717,0.1413,-0.2855,2.3892,4.793,10.3198,-0.7483,-0.15,0.0631,2.4392,-0.7737,10.5683,62
0.1247,1.5717,0.1413,-0.2855,2.3892,4.793,10.3198,-0.7483,-0.15,0.0631,2.4392,-0.7737,10.5683,63
0.1316,1.5717,0.1413,-0.2855,2.3892,4.793,10.3198,-0.7483,-0.15,0.0631,2.4392,-0.7737,10.5683,63
0.1373,1.3368,-0.2863,-0.3869,2.5262,5.0972,10.9898,-1.0692,-0.7295,-0.0391,2.4808,-0.9065,10.9875,64
0.1412,1.3368,-0.2863,-0.3869,2.5262,5.0972,10.9898,-1.0692,-0.7295,-0.0391,2.4808,-0.9065,10.9875,65
0.1422,0.976,-0.839,-0.4625,2.5074,5.3672,11.4393,-1.4876,-1.301,-0.2069,2.576,-1.0535,11.3305,66
0.142,0.976,-0.839,-0.4625,2.5074,5.3672,11.4393,-1.4876,-1.301,-0.2069,2.576,-1.0535,11.3305,67
0.1413,0.5504,-1.2999,-0.5245,2.2397,5.5919,11.8028,-1.753,-1.7685,-0.4759,2.6753,-1.2195,11.7405,68
0.1368,0.5504,-1.2999,-0.5245,2.2397,5.5919,11.8028,-1.753,-1.7685,-0.4759,2.6753,-1.2195,11.7405,69
0.1233,0.1809,-1.7103,-0.7671,1.759,5.772,12.4604,-1.9959,-2.1561,-0.8341,2.7307,-1.6132,12.4439,70
0.1036,-0.0471,-2.0921,-1.4467,1.3175,5.8285,13.5656,-2.1743,-2.475,-1.2287,2.827,-2.4247,13.3056,71
0.0732,-0.0471,-2.0921,-1.4467,1.3175,5.8285,13.5656,-2.1743,-2.475,-1.2287,2.827,-2.4247,13.3056,72
0.043,-0.0471,-2.0921,-1.4467,1.3175,5.8285,13.5656,-2.1743,-2.475,-1.2287,2.827,-2.4247,13.3056,73
0.0137,-0.3077,-2.4054,-2.475,1.0866,5.664,14.6699,-1.9021,-2.5494,-1.6988,3.0937,-3.3573,13.7904,74
-0.0104,-0.8662,-2.7485,-3.4398,1.0322,5.2717,15.1219,-1.3885,-2.3291,-2.3517,3.4761,-3.9605,13.591,75
-0.0352,-0.8662,-2.7485,-3.4398,1.0322,5.2717,15.1219,-1.3885,-2.3291,-2.3517,3.4761,-3.9605,13.591,76
-0.0579,-1.6801,-2.7709,-4.0054,1.0214,4.7431,14.679,-1.2269,-2.1306,-3.2083,3.6078,-4.1683,12.9777,77
-0.0808,-1.6801,-2.7709,-4.0054,1.0214,4.7431,14.679,-1.2269,-2.1306,-3.2083,3.6078,-4.1683,12.9777,78
-0.1072,-1.6801,-2.7709,-4.0054,1.0214,4.7431,14.679,-1.2269,-2.1306,-3.2083,3.6078,-4.1683,12.9777,79
-0.1321,-2.4721,-2.0416,-4.1788,0.8773,4.2284,13.5555,-1.4572,-2.1754,-4.2005,3.1901,-4.1017,12.3132,80
-0.1584,-2.8667,-0.5921,-4.1698,0.5314,3.782,12.2024,-1.7561,-2.1587,-5.1601,2.3788,-3.8277,11.7259,81
-0.1886,-2.8667,-0.5921,-4.1698,0.5314,3.782,12.2024,-1.7561,-2.1587,-5.1601,2.3788,-3.8277,11.7259,82
-0.2136,-2.4667,1.1203,-4.2193,0.0871,3.3932,11.0359,-1.8643,-1.7704,-5.7563,1.5372,-3.4934,11.2915,83
-0.244,-2.4667,1.1203,-4.2193,0.0871,3.3932,11.0359,-1.8643,-1.7704,-5.7563,1.5372,-3.4934,11.2915,84
-0.2696,-2.4667,1.1203,-4.2193,0.0871,3.3932,11.0359,-1.8643,-1.7704,-5.7563,1.5372,-3.4934,11.2915,85
-0.2959,-1.2714,2.2496,-4.4619,-0.1794,3.1578,10.2851,-1.4819,-1.2666,-5.6646,0.9174,-3.2376,10.9803,86
-0.3227,-1.2714,2.2496,-4.4619,-0.1794,3.1578,10.2851,-1.4819,-1.2666,-5.6646,0.9174,-3.2376,10.9803,87
-0.3466,0.2201,2.5307,-4.7629,0.0349,3.1226,9.9814,-0.461,-0.9931,-4.9203,0.7063,-3.0028,10.6462,88
-0.3764,0.2201,2.5307,-4.7629,0.0349,3.1226,9.9814,-0.461,-0.9931,-4.9203,0.7063,-3.0028,10.6462,88
-0.395,1.4469,2.6505,-4.8401,0.773,3.1934,9.8795,0.8486,-0.9112,-3.8773,0.9269,-2.6594,10.1653,89
-0.4142,1.4469,2.6505,-4.8401,0.773,3.1934,9.8795,0.8486,-0.9112,-3.8773,0.9269,-2.6594,10.1653,90
-0.4319,2.0959,3.1822,-4.475,1.7299,3.2355,9.679,1.8855,-0.8404,-2.841,1.4196,-2.2198,9.4753,91
-0.448,2.2155,3.8599,-3.7338,2.4417,3.1734,9.2806,2.4059,-0.4636,-2.032,2.0489,-1.8075,8.6602,92
-0.4675,2.2155,3.8599,-3.7338,2.4417,3.1734,9.2806,2.4059,-0.4636,-2.032,2.0489,-1.8075,8.6602,93
-0.4824,2.13,4.3759,-2.901,2.6745,3.0614,8.7574,2.4698,0.4511,-1.5732,2.5809,-1.4924,7.8989,94
-0.4943,2.13,4.3759,-2.901,2.6745,3.0614,8.7574,2.4698,0.4511,-1.5732,2.5809,-1.4924,7.8989,95
-0.505,2.0484,4.636,-2.1968,2.5011,2.9757,8.274,2.2053,1.6264,-1.3817,2.7635,-1.2872,7.2886,96
-0.5144,2.0484,4.636,-2.1968,2.5011,2.9757,8.274,2.2053,1.6264,-1.3817,2.7635,-1.2872,7.2886,97
-0.5218,1.9414,4.384,-1.6956,2.0651,2.9279,7.9623,1.7248,2.3676,-1.2678,2.5917,-1.1921,6.8848,98
-0.5272,1.9414,4.384,-1.6956,2.0651,2.9279,7.9623,1.7248,2.3676,-1.2678,2.5917,-1.1921,6.8848,99
-0.5291,1.9414,4.384,-1.6956,2.0651,2.9279,7.9623,1.7248,2.3676,-1.2678,2.5917,-1.1921,6.8848,0
-0.5285,1.7509,3.4927,-1.331,1.5605,2.9095,7.8959,1.1241,2.0937,-1.0761,2.2535,-1.194,6.7704,1
-0.5276,1.7509,3.4927,-1.331,1.5605,2.9095,7.8959,1.1241,2.0937,-1.0761,2.2535,-1.194,6.7704,2
-0.5246,1.7509,3.4927,-1.331,1.5605,2.9095,7.8959,1.1241,2.0937,-1.0761,2.2535,-1.194,6.7704,3
-0.5166,1.7509,3.4927,-1.331,1.5605,2.9095,7.8959,1.1241,2.0937,-1.0761,2.2535,-1.194,6.7704,4
-0.5032,1.5223,2.2202,-0.9786,1.2025,2.9201,8.0983,0.4829,1.0271,-0.7418,1.9801,-1.2796,6.951,5
-0.4852,1.3127,0.9091,-0.616,1.0527,2.9587,8.4997,-0.1111,-0.1179,-0.2854,1.9757,-1.4597,7.3899,6
-0.4608,1.3127,0.9091,-0.616,1.0527,2.9587,8.4997,-0.1111,-0.1179,-0.2854,1.9757,-1.4597,7.3899,7
-0.437,1.1373,-0.3978,-0.3054,1.0575,3.0324,9.0612,-0.548,-0.8387,0.2116,2.2754,-1.7662,8.0896,8
-0.4029,1.1373,-0.3978,-0.3054,1.0575,3.0324,9.0612,-0.548,-0.8387,0.2116,2.2754,-1.7662,8.0896,9
-0.3839,1.0325,-1.6995,-0.0507,1.1425,3.1772,9.8011,-0.7523,-1.1192,0.6571,2.6664,-2.1674,8.9975,10
-0.3756,1.0325,-1.6995,-0.0507,1.1425,3.1772,9.8011,-0.7523,-1.1192,0.6571,2.6664,-2.1674,8.9975,11
-0.3762,1.0325,-1.6995,-0.0507,1.1425,3.1772,9.8011,-0.7523,-1.1192,0.6571,2.6664,-2.1674,8.9975,12
-0.3791,0.9826,-2.7693,0.2035,1.2511,3.423,10.6666,-0.7452,-1.3324,0.9931,2.9996,-2.5591,9.9833,13
-0.3824,0.9826,-2.7693,0.2035,1.2511,3.423,10.6666,-0.7452,-1.3324,0.9931,2.9996,-2.5591,9.9833,14
-0.3855,0.9189,-3.4594,0.4732,1.3887,3.7515,11.5174,-0.6104,-1.6379,1.1479,3.3498,-2.8637,10.8448,15
-0.3864,0.9189,-3.4594,0.4732,1.3887,3.7515,11.5174,-0.6104,-1.6379,1.1479,3.3498,-2.8637,10.8448,16
-0.3857,0.7842,-3.7411,0.7497,1.551,4.1083,12.222,-0.5099,-1.8996,1.0533,3.661,-3.0471,11.4793,17
-0.3855,0.7842,-3.7411,0.7497,1.551,4.1083,12.222,-0.5099,-1.8996,1.0533,3.661,-3.0471,11.4793,18
-0.3854,0.6005,-3.6197,1.0626,1.6485,4.451,12.8114,-0.5901,-2.0978,0.802,3.7139,-3.1403,12.0935,19
-0.3815,0.6005,-3.6197,1.0626,1.6485,4.451,12.8114,-0.5901,-2.0978,0.802,3.7139,-3.1403,12.0935,20
-0.3756,0.458,-3.3161,1.4749,1.6242,4.8325,13.369,-0.7155,-2.2884,0.6176,3.494,-3.1963,12.8987,21
-0.3702,0.458,-3.3161,1.4749,1.6242,4.8325,13.369,-0.7155,-2.2884,0.6176,3.494,-3.1963,12.8987,22
-0.3659,0.3961,-2.7217,2.1033,1.5992,5.349,13.7807,-0.5843,-2.3642,0.6476,3.1445,-3.1263,13.731,23
-0.3667,0.3961,-2.7217,2.1033,1.5992,5.349,13.7807,-0.5843,-2.3642,0.6476,3.1445,-3.1263,13.731,24
-0.3694,0.3811,-1.2047,3.0484,1.7313,5.9275,13.8014,-0.1117,-2.1451,0.8836,2.8229,-2.7794,14.1907,25
-0.3708,0.3811,-1.2047,3.0484,1.7313,5.9275,13.8014,-0.1117,-2.1451,0.8836,2.8229,-2.7794,14.1907,25
-0.3696,0.371,1.0799,4.1442,1.9302,6.3854,13.3834,0.4505,-1.7284,1.2404,2.6988,-2.2263,14.083,26
-0.3631,0.371,1.0799,4.1442,1.9302,6.3854,13.3834,0.4505,-1.7284,1.2404,2.6988,-2.2263,14.083,27
-0.3508,0.3554,2.9352,4.9941,1.9096,6.6687,12.7542,0.846,-1.2314,1.5909,2.7456,-1.7101,13.4982,28
-0.3334,0.3554,2.9352,4.9941,1.9096,6.6687,12.7542,0.846,-1.2314,1.5909,2.7456,-1.7101,13.4982,29
-0.3115,0.1898,3.1837,5.3387,1.532,6.7604,12.11,1.0588,-0.5872,1.8566,2.6645,-1.3272,12.6128,30
-0.2906,0.1898,3.1837,5.3387,1.532,6.7604,12.11,1.0588,-0.5872,1.8566,2.6645,-1.3272,12.6128,31
-0.2699,-0.2835,1.9198,5.2834,0.9436,6.6139,11.5038,1.1634,0.0573,2.166,2.2751,-1.0302,11.6712,32
-0.2509,-0.2835,1.9198,5.2834,0.9436,6.6139,11.5038,1.1634,0.0573,2.166,2.2751,-1.0302,11.6712,33
-0.2338,-0.9543,0.7484,5.1103,0.4191,6.3087,10.9681,1.225,0.5352,2.6911,1.807,-0.8233,10.8773,34
-0.2194,-1.589,0.6357,4.9044,0.1326,5.958,10.536,1.3079,0.8746,3.372,1.6121,-0.7592,10.2629,35
-0.2054,-1.589,0.6357,4.9044,0.1326,5.958,10.536,1.3079,0.8746,3.372,1.6121,-0.7592,10.2629,36
-0.1915,-2.0489,1.1763,4.5912,0.0951,5.5656,10.196,1.4776,1.2594,3.9269,1.8148,-0.8401,9.7345,37
-0.1753,-2.0489,1.1763,4.5912,0.0951,5.5656,10.196,1.4776,1.2594,3.9269,1.8148,-0.8401,9.7345,38
-0.1595,-2.3609,1.6168,4.1226,0.2161,5.1047,9.8801,1.712,1.9015,4.0952,2.2841,-0.981,9.1591,39
-0.142,-2.3609,1.6168,4.1226,0.2161,5.1047,9.8801,1.712,1.9015,4.0952,2.2841,-0.981,9.1591,40
-0.1182,-2.6116,1.3312,3.4845,0.425,4.5873,9.5119,1.8687,2.8092,3.8293,2.7615,-1.0691,8.52,41
-0.1018,-2.6116,1.3312,3.4845,0.425,4.5873,9.5119,1.8687,2.8092,3.8293,2.7615,-1.0691,8.52,42
-0.0861,-2.6116,1.3312,3.4845,0.425,4.5873,9.5119,1.8687,2.8092,3.8293,2.7615,-1.0691,8.52,43
-0.0713,-2.8533,0.1159,2.7694,0.7412,4.0765,9.0591,1.8274,3.7681,3.3113,3.035,-1.0368,7.9316,44
-0.0587,-3.0431,-1.5024,2.1898,1.1667,3.6541,8.5597,1.5801,4.4415,2.8408,3.0631,-0.8943,7.5143,45
-0.0451,-3.0431,-1.5024,2.1898,1.1667,3.6541,8.5597,1.5801,4.4415,2.8408,3.0631,-0.8943,7.5143,46
-0.0356,-2.965,-2.4687,1.8749,1.5956,3.3718,8.1073,1.2213,4.6314,2.5797,2.9379,-0.7165,7.3704,47
-0.0278,-2.965,-2.4687,1.8749,1.5956,3.3718,8.1073,1.2213,4.6314,2.5797,2.9379,-0.7165,7.3704,48
-0.02,-2.4556,-2.3753,1.757,1.8701,3.2506,7.8289,0.8217,4.3559,2.4512,2.756,-0.5864,7.5424,49
-0.0122,-2.4556,-2.3753,1.757,1.8701,3.2506,7.8289,0.8217,4.3559,2.4512,2.756,-0.5864,7.5424,50
-0.0049,-1.6615,-1.7137,1.7016,1.9577,3.3009,7.8378,0.4002,3.7226,2.3129,2.5984,-0.5336,7.9726,51
0.0025,-1.6615,-1.7137,1.7016,1.9577,3.3009,7.8378,0.4002,3.7226,2.3129,2.5984,-0.5336,7.9726,52
0.01,-0.8987,-0.9456,1.6222,1.9555,3.5102,8.1235,0.0273,2.9127,2.1037,2.5305,-0.531,8.5189,53
0.0199,-0.8987,-0.9456,1.6222,1.9555,3.5102,8.1235,0.0273,2.9127,2.1037,2.5305,-0.531,8.5189,54
0.0288,-0.3788,-0.2418,1.4615,1.9336,3.8023,8.5592,-0.2414,2.1238,1.844,2.565,-0.5634,9.0362,55
0.0386,-0.3788,-0.2418,1.4615,1.9336,3.8023,8.5592,-0.2414,2.1238,1.844,2.565,-0.5634,9.0362,56
0.0462,-0.1186,0.2645,1.1897,1.9124,4.0942,9.0156,-0.4332,1.5806,1.5161,2.6962,-0.6036,9.4784,57
